route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,total_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
138807,15392.0,2022-02-24 14:18:00,2022-02-24 14:36:47,7,1,0,1,Completed,2022-02-24 14:36:48,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07209324,-83.12459232,40.10112384,-83.16158505,70.016,28.514506849,2.0
138807,15392.0,2022-02-24 14:18:00,2022-02-24 14:36:47,7,1,0,1,Completed,2022-02-24 14:36:48,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07209324,-83.12459232,40.10112384,-83.16158505,70.016,28.514506849,2.0
138807,15392.0,2022-02-24 14:18:00,2022-02-24 14:36:47,7,1,0,1,Completed,2022-07-24 00:50:18,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07209324,-83.12459232,40.10112384,-83.16158505,70.016,28.514506849,2.0
138807,15392.0,2022-02-24 14:18:00,2022-02-24 14:36:47,7,1,0,1,Completed,2022-07-24 00:50:18,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07209324,-83.12459232,40.10112384,-83.16158505,70.016,28.514506849,2.0
138796,15392.0,2022-02-22 17:23:33,2022-02-22 17:51:44,7,1,0,1,Completed,2022-02-22 17:51:44,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07221652,-83.12455517,40.10360754,-83.14139915,49.458,24.895792135,2.17
138796,15392.0,2022-02-22 17:23:33,2022-02-22 17:51:44,7,1,0,1,Completed,2022-02-22 17:51:44,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07221652,-83.12455517,40.10360754,-83.14139915,49.458,24.895792135,2.17
138796,15392.0,2022-02-22 17:23:33,2022-02-22 17:51:44,7,1,0,1,Completed,2022-07-24 00:50:06,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07221652,-83.12455517,40.10360754,-83.14139915,49.458,24.895792135,2.17
138796,15392.0,2022-02-22 17:23:33,2022-02-22 17:51:44,7,1,0,1,Completed,2022-07-24 00:50:06,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07221652,-83.12455517,40.10360754,-83.14139915,49.458,24.895792135,2.17
138793,15392.0,2022-02-22 16:09:15,2022-02-22 16:16:00,7,1,0,1,Completed,2022-02-22 16:16:01,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.1038037,-83.15756359,40.1087594,-83.16969562,40.04,18.349359375,0.34
138793,15392.0,2022-02-22 16:09:15,2022-02-22 16:16:00,7,1,0,1,Completed,2022-02-22 16:16:01,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.1038037,-83.15756359,40.1087594,-83.16969562,40.04,18.349359375,0.34
138793,15392.0,2022-02-22 16:09:15,2022-02-22 16:16:00,7,1,0,1,Completed,2022-07-24 00:50:03,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.1038037,-83.15756359,40.1087594,-83.16969562,40.04,18.349359375,0.34
138793,15392.0,2022-02-22 16:09:15,2022-02-22 16:16:00,7,1,0,1,Completed,2022-07-24 00:50:03,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.1038037,-83.15756359,40.1087594,-83.16969562,40.04,18.349359375,0.34
138787,15392.0,2022-02-25 14:46:39,2022-02-25 15:21:35,7,1,0,1,Completed,2022-02-25 15:21:36,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07211735,-83.12452271,40.09326099,-83.14717789,47.735,23.657101852,1.46
138787,15392.0,2022-02-25 14:46:39,2022-02-25 15:21:35,7,1,0,1,Completed,2022-02-25 15:21:36,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07211735,-83.12452271,40.09326099,-83.14717789,47.735,23.657101852,1.46
138787,15392.0,2022-02-25 14:46:39,2022-02-25 15:21:35,7,1,0,1,Completed,2022-07-24 00:49:54,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07211735,-83.12452271,40.09326099,-83.14717789,47.735,23.657101852,1.46
138787,15392.0,2022-02-25 14:46:39,2022-02-25 15:21:35,7,1,0,1,Completed,2022-07-24 00:49:54,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07211735,-83.12452271,40.09326099,-83.14717789,47.735,23.657101852,1.46
138788,15392.0,2022-02-25 18:43:41,2022-02-25 19:06:01,7,1,0,1,Completed,2022-02-25 19:06:01,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.02805059,-83.09057762,40.14351839,-83.12741015,48.876,31.941131313,7.97
138788,15392.0,2022-02-25 18:43:41,2022-02-25 19:06:01,7,1,0,1,Completed,2022-02-25 19:06:01,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.02805059,-83.09057762,40.14351839,-83.12741015,48.876,31.941131313,7.97
138788,15392.0,2022-02-25 18:43:41,2022-02-25 19:06:01,7,1,0,1,Completed,2022-07-24 00:49:54,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.02805059,-83.09057762,40.14351839,-83.12741015,48.876,31.941131313,7.97
138788,15392.0,2022-02-25 18:43:41,2022-02-25 19:06:01,7,1,0,1,Completed,2022-07-24 00:49:54,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.02805059,-83.09057762,40.14351839,-83.12741015,48.876,31.941131313,7.97
138789,15392.0,2022-02-25 21:24:03,2022-02-25 21:39:24,7,1,0,1,Completed,2022-02-25 21:39:24,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07217943,-83.12446251,40.07998771,-83.09271381,47.802,23.606330935,0.54
138789,15392.0,2022-02-25 21:24:03,2022-02-25 21:39:24,7,1,0,1,Completed,2022-02-25 21:39:24,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07217943,-83.12446251,40.07998771,-83.09271381,47.802,23.606330935,0.54
138789,15392.0,2022-02-25 21:24:03,2022-02-25 21:39:24,7,1,0,1,Completed,2022-07-24 00:49:55,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07217943,-83.12446251,40.07998771,-83.09271381,47.802,23.606330935,0.54
138789,15392.0,2022-02-25 21:24:03,2022-02-25 21:39:24,7,1,0,1,Completed,2022-07-24 00:49:55,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07217943,-83.12446251,40.07998771,-83.09271381,47.802,23.606330935,0.54
138782,15392.0,2022-02-26 17:17:13,2022-02-26 17:41:00,7,1,0,1,Completed,2022-02-26 17:41:01,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07207445,-83.12452642,40.12077605,-83.15836115,67.532,24.45901227,3.36
138782,15392.0,2022-02-26 17:17:13,2022-02-26 17:41:00,7,1,0,1,Completed,2022-02-26 17:41:01,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07207445,-83.12452642,40.12077605,-83.15836115,67.532,24.45901227,3.36
138782,15392.0,2022-02-26 17:17:13,2022-02-26 17:41:00,7,1,0,1,Completed,2022-07-24 00:49:49,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07207445,-83.12452642,40.12077605,-83.15836115,67.532,24.45901227,3.36
138782,15392.0,2022-02-26 17:17:13,2022-02-26 17:41:00,7,1,0,1,Completed,2022-07-24 00:49:49,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07207445,-83.12452642,40.12077605,-83.15836115,67.532,24.45901227,3.36
138773,15392.0,2022-02-23 10:15:03,2022-02-23 10:25:28,7,1,0,1,Completed,2022-02-23 10:25:29,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10947757,-83.11452493,40.09850445,-83.10001838,53.26,38.289171171,0.76
138773,15392.0,2022-02-23 10:15:03,2022-02-23 10:25:28,7,1,0,1,Completed,2022-02-23 10:25:29,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10947757,-83.11452493,40.09850445,-83.10001838,53.26,38.289171171,0.76
138773,15392.0,2022-02-23 10:15:03,2022-02-23 10:25:28,7,1,0,1,Completed,2022-07-24 00:49:40,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10947757,-83.11452493,40.09850445,-83.10001838,53.26,38.289171171,0.76
138773,15392.0,2022-02-23 10:15:03,2022-02-23 10:25:28,7,1,0,1,Completed,2022-07-24 00:49:40,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10947757,-83.11452493,40.09850445,-83.10001838,53.26,38.289171171,0.76
138767,15392.0,2022-02-24 10:09:32,2022-02-24 10:22:49,7,1,0,1,Completed,2022-02-24 10:22:50,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.1123177,-83.09035361,40.09851204,-83.09999555,51.606,36.847882759,0.95
138767,15392.0,2022-02-24 10:09:32,2022-02-24 10:22:49,7,1,0,1,Completed,2022-02-24 10:22:50,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.1123177,-83.09035361,40.09851204,-83.09999555,51.606,36.847882759,0.95
138767,15392.0,2022-02-24 10:09:32,2022-02-24 10:22:49,7,1,0,1,Completed,2022-07-24 00:49:35,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.1123177,-83.09035361,40.09851204,-83.09999555,51.606,36.847882759,0.95
138767,15392.0,2022-02-24 10:09:32,2022-02-24 10:22:49,7,1,0,1,Completed,2022-07-24 00:49:35,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.1123177,-83.09035361,40.09851204,-83.09999555,51.606,36.847882759,0.95
138762,15392.0,2022-02-22 15:39:02,2022-02-22 16:08:54,7,1,0,1,Completed,2022-02-22 16:08:55,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.0719873,-83.12500769,40.10380071,-83.15759598,65.698,33.298809028,2.19
138762,15392.0,2022-02-22 15:39:02,2022-02-22 16:08:54,7,1,0,1,Completed,2022-02-22 16:08:55,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.0719873,-83.12500769,40.10380071,-83.15759598,65.698,33.298809028,2.19
138762,15392.0,2022-02-22 15:39:02,2022-02-22 16:08:54,7,1,0,1,Completed,2022-07-24 00:49:30,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.0719873,-83.12500769,40.10380071,-83.15759598,65.698,33.298809028,2.19
138762,15392.0,2022-02-22 15:39:02,2022-02-22 16:08:54,7,1,0,1,Completed,2022-07-24 00:49:30,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.0719873,-83.12500769,40.10380071,-83.15759598,65.698,33.298809028,2.19
138763,15392.0,2022-02-22 18:42:41,2022-02-22 19:03:59,7,1,0,1,Completed,2022-02-22 19:04:00,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07213432,-83.12449763,40.14356007,-83.12741238,52.276,25.968489247,4.93
138763,15392.0,2022-02-22 18:42:41,2022-02-22 19:03:59,7,1,0,1,Completed,2022-02-22 19:04:00,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07213432,-83.12449763,40.14356007,-83.12741238,52.276,25.968489247,4.93
138763,15392.0,2022-02-22 18:42:41,2022-02-22 19:03:59,7,1,0,1,Completed,2022-07-24 00:49:31,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07213432,-83.12449763,40.14356007,-83.12741238,52.276,25.968489247,4.93
138763,15392.0,2022-02-22 18:42:41,2022-02-22 19:03:59,7,1,0,1,Completed,2022-07-24 00:49:31,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07213432,-83.12449763,40.14356007,-83.12741238,52.276,25.968489247,4.93
138759,15392.0,2022-02-22 10:07:10,2022-02-22 10:22:30,7,1,0,1,Completed,2022-02-22 10:22:30,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.11085912,-83.09066636,40.09852182,-83.10002283,49.077,33.117308642,0.85
138759,15392.0,2022-02-22 10:07:10,2022-02-22 10:22:30,7,1,0,1,Completed,2022-02-22 10:22:30,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.11085912,-83.09066636,40.09852182,-83.10002283,49.077,33.117308642,0.85
138759,15392.0,2022-02-22 10:07:10,2022-02-22 10:22:30,7,1,0,1,Completed,2022-07-24 00:49:28,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.11085912,-83.09066636,40.09852182,-83.10002283,49.077,33.117308642,0.85
138759,15392.0,2022-02-22 10:07:10,2022-02-22 10:22:30,7,1,0,1,Completed,2022-07-24 00:49:28,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.11085912,-83.09066636,40.09852182,-83.10002283,49.077,33.117308642,0.85
138732,15392.0,2022-02-18 15:18:29,2022-02-18 15:36:04,7,1,0,1,Completed,2022-02-18 19:15:14,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.0932867,-83.1472176,40.088392,-83.14400928,46.64,24.637971014,0.34
138732,15392.0,2022-02-18 15:18:29,2022-02-18 15:36:04,7,1,0,1,Completed,2022-02-18 19:15:14,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.0932867,-83.1472176,40.088392,-83.14400928,46.64,24.637971014,0.34
138732,15392.0,2022-02-18 15:18:29,2022-02-18 15:36:04,7,1,0,1,Completed,2022-07-24 00:48:53,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.0932867,-83.1472176,40.088392,-83.14400928,46.64,24.637971014,0.34
138732,15392.0,2022-02-18 15:18:29,2022-02-18 15:36:04,7,1,0,1,Completed,2022-07-24 00:48:53,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.0932867,-83.1472176,40.088392,-83.14400928,46.64,24.637971014,0.34
138733,15392.0,2022-02-18 15:43:10,2022-02-18 16:13:09,7,1,0,1,Completed,2022-02-18 19:15:12,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.08853572,-83.14380347,40.09430846,-83.12154262,45.745,18.515814159,0.4
138733,15392.0,2022-02-18 15:43:10,2022-02-18 16:13:09,7,1,0,1,Completed,2022-02-18 19:15:12,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.08853572,-83.14380347,40.09430846,-83.12154262,45.745,18.515814159,0.4
138733,15392.0,2022-02-18 15:43:10,2022-02-18 16:13:09,7,1,0,1,Completed,2022-07-24 00:48:55,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.08853572,-83.14380347,40.09430846,-83.12154262,45.745,18.515814159,0.4
138733,15392.0,2022-02-18 15:43:10,2022-02-18 16:13:09,7,1,0,1,Completed,2022-07-24 00:48:55,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.08853572,-83.14380347,40.09430846,-83.12154262,45.745,18.515814159,0.4
138550,15392.0,2022-02-20 10:04:11,2022-02-20 10:16:33,7,1,0,1,Completed,2022-02-20 10:16:34,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.11415298,-83.09586007,40.09844407,-83.10001252,51.426,38.133075188,1.08
138550,15392.0,2022-02-20 10:04:11,2022-02-20 10:16:33,7,1,0,1,Completed,2022-02-20 10:16:34,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.11415298,-83.09586007,40.09844407,-83.10001252,51.426,38.133075188,1.08
138550,15392.0,2022-02-20 10:04:11,2022-02-20 10:16:33,7,1,0,1,Completed,2022-07-24 00:45:35,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.11415298,-83.09586007,40.09844407,-83.10001252,51.426,38.133075188,1.08
138550,15392.0,2022-02-20 10:04:11,2022-02-20 10:16:33,7,1,0,1,Completed,2022-07-24 00:45:35,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.11415298,-83.09586007,40.09844407,-83.10001252,51.426,38.133075188,1.08
138527,15392.0,2022-02-19 12:59:45,2022-02-19 13:23:38,7,1,0,1,Completed,2022-02-19 13:23:39,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10481443,-83.09038774,40.1040884,-83.15709895,74.557,28.377490066,0.05
138527,15392.0,2022-02-19 12:59:45,2022-02-19 13:23:38,7,1,0,1,Completed,2022-02-19 13:23:39,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10481443,-83.09038774,40.1040884,-83.15709895,74.557,28.377490066,0.05
138527,15392.0,2022-02-19 12:59:45,2022-02-19 13:23:38,7,1,0,1,Completed,2022-07-24 00:45:02,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10481443,-83.09038774,40.1040884,-83.15709895,74.557,28.377490066,0.05
138527,15392.0,2022-02-19 12:59:45,2022-02-19 13:23:38,7,1,0,1,Completed,2022-07-24 00:45:02,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10481443,-83.09038774,40.1040884,-83.15709895,74.557,28.377490066,0.05
138484,15392.0,2022-02-17 13:12:58,2022-02-17 13:56:54,7,1,0,1,Completed,2022-02-18 19:16:21,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.0720357,-83.12459183,40.09045737,-83.10702798,47.109,20.393542955,1.27
138484,15392.0,2022-02-17 13:12:58,2022-02-17 13:56:54,7,1,0,1,Completed,2022-02-18 19:16:21,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.0720357,-83.12459183,40.09045737,-83.10702798,47.109,20.393542955,1.27
138484,15392.0,2022-02-17 13:12:58,2022-02-17 13:56:54,7,1,0,1,Completed,2022-07-24 00:44:15,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.0720357,-83.12459183,40.09045737,-83.10702798,47.109,20.393542955,1.27
138484,15392.0,2022-02-17 13:12:58,2022-02-17 13:56:54,7,1,0,1,Completed,2022-07-24 00:44:15,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.0720357,-83.12459183,40.09045737,-83.10702798,47.109,20.393542955,1.27
138409,15392.0,2022-02-16 13:22:57,2022-02-16 13:58:06,7,1,0,1,Completed,2022-02-18 19:17:06,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10383897,-83.15758187,40.10074279,-83.1048046,52.142,24.832309091,0.21
138409,15392.0,2022-02-16 13:22:57,2022-02-16 13:58:06,7,1,0,1,Completed,2022-02-18 19:17:06,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10383897,-83.15758187,40.10074279,-83.1048046,52.142,24.832309091,0.21
138315,15392.0,2022-02-17 16:48:59,2022-02-17 17:15:43,7,1,0,1,Completed,2022-02-18 19:17:19,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07210666,-83.12455427,40.06071051,-83.16770628,48.899,22.206126984,0.79
138315,15392.0,2022-02-17 16:48:59,2022-02-17 17:15:43,7,1,0,1,Completed,2022-02-18 19:17:19,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07210666,-83.12455427,40.06071051,-83.16770628,48.899,22.206126984,0.79
138315,15392.0,2022-02-17 16:48:59,2022-02-17 17:15:43,7,1,0,1,Completed,2022-07-24 00:41:21,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07210666,-83.12455427,40.06071051,-83.16770628,48.899,22.206126984,0.79
138315,15392.0,2022-02-17 16:48:59,2022-02-17 17:15:43,7,1,0,1,Completed,2022-07-24 00:41:21,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07210666,-83.12455427,40.06071051,-83.16770628,48.899,22.206126984,0.79
138269,15392.0,2022-02-15 16:04:20,2022-02-15 16:28:46,7,1,0,1,Completed,2022-02-18 19:17:28,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10409344,-83.15712731,40.09031671,-83.10705347,67.599,28.205005076,0.95
138269,15392.0,2022-02-15 16:04:20,2022-02-15 16:28:46,7,1,0,1,Completed,2022-02-18 19:17:28,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10409344,-83.15712731,40.09031671,-83.10705347,67.599,28.205005076,0.95
138218,15392.0,2022-02-15 13:49:37,2022-02-15 14:07:55,7,1,0,1,Completed,2022-02-18 19:17:48,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10036412,-83.10414129,40.09807435,-83.12714346,47.065,21.709528736,0.16
138218,15392.0,2022-02-15 13:49:37,2022-02-15 14:07:55,7,1,0,1,Completed,2022-02-18 19:17:48,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10036412,-83.10414129,40.09807435,-83.12714346,47.065,21.709528736,0.16
138071,15392.0,2022-02-15 12:30:38,2022-02-15 12:46:15,7,1,0,1,Completed,2022-02-18 19:18:07,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.09641066,-83.15170429,40.09474205,-83.09522533,72.834,36.017302158,0.12
138071,15392.0,2022-02-15 12:30:38,2022-02-15 12:46:15,7,1,0,1,Completed,2022-02-18 19:18:07,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.09641066,-83.15170429,40.09474205,-83.09522533,72.834,36.017302158,0.12
138064,15392.0,2022-02-16 12:00:07,2022-02-16 12:24:45,7,1,0,1,Completed,2022-02-18 19:18:12,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07103654,-83.12096637,40.09862059,-83.15021519,63.953,25.093902703,1.9
138064,15392.0,2022-02-16 12:00:07,2022-02-16 12:24:45,7,1,0,1,Completed,2022-02-18 19:18:12,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07103654,-83.12096637,40.09862059,-83.15021519,63.953,25.093902703,1.9
138064,15392.0,2022-02-16 12:00:07,2022-02-16 12:24:45,7,1,0,1,Completed,2022-07-24 00:36:39,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07103654,-83.12096637,40.09862059,-83.15021519,63.953,25.093902703,1.9
138064,15392.0,2022-02-16 12:00:07,2022-02-16 12:24:45,7,1,0,1,Completed,2022-07-24 00:36:39,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07103654,-83.12096637,40.09862059,-83.15021519,63.953,25.093902703,1.9
138057,15392.0,2022-02-15 13:28:05,2022-02-15 13:49:22,7,1,0,1,Completed,2022-02-18 19:18:19,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07208384,-83.12496538,40.10036333,-83.10414097,64.736,29.770994624,1.95
138057,15392.0,2022-02-15 13:28:05,2022-02-15 13:49:22,7,1,0,1,Completed,2022-02-18 19:18:19,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07208384,-83.12496538,40.10036333,-83.10414097,64.736,29.770994624,1.95
138057,15392.0,2022-02-15 13:28:05,2022-02-15 13:49:22,7,1,0,1,Completed,2022-07-24 00:36:34,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07208384,-83.12496538,40.10036333,-83.10414097,64.736,29.770994624,1.95
138057,15392.0,2022-02-15 13:28:05,2022-02-15 13:49:22,7,1,0,1,Completed,2022-07-24 00:36:34,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07208384,-83.12496538,40.10036333,-83.10414097,64.736,29.770994624,1.95
138058,15392.0,2022-02-15 15:39:06,2022-02-15 16:02:08,7,1,0,1,Completed,2022-02-18 19:18:17,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07210416,-83.12450924,40.10382238,-83.15765498,73.863,39.861164948,2.19
138058,15392.0,2022-02-15 15:39:06,2022-02-15 16:02:08,7,1,0,1,Completed,2022-02-18 19:18:17,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07210416,-83.12450924,40.10382238,-83.15765498,73.863,39.861164948,2.19
137991,15392.0,2022-02-13 20:22:55,2022-02-13 20:46:23,7,1,0,1,Completed,2022-02-18 19:18:34,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07209713,-83.12462526,40.10941305,-83.09103755,72.275,28.771415,2.57
137991,15392.0,2022-02-13 20:22:55,2022-02-13 20:46:23,7,1,0,1,Completed,2022-02-18 19:18:34,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07209713,-83.12462526,40.10941305,-83.09103755,72.275,28.771415,2.57
137991,15392.0,2022-02-13 20:22:55,2022-02-13 20:46:23,7,1,0,1,Completed,2022-07-24 00:35:16,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.07209713,-83.12462526,40.10941305,-83.09103755,72.275,28.771415,2.57
137991,15392.0,2022-02-13 20:22:55,2022-02-13 20:46:23,7,1,0,1,Completed,2022-07-24 00:35:16,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.07209713,-83.12462526,40.10941305,-83.09103755,72.275,28.771415,2.57
137704,15392.0,2022-02-12 21:14:54,2022-02-12 21:41:55,7,1,0,1,Completed,2022-02-18 19:19:07,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.11854606,-83.08468879,40.07458065,-83.0927478,47.735,17.427195652,3.03
137704,15392.0,2022-02-12 21:14:54,2022-02-12 21:41:55,7,1,0,1,Completed,2022-02-18 19:19:07,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.11854606,-83.08468879,40.07458065,-83.0927478,47.735,17.427195652,3.03
137703,15392.0,2022-02-12 21:50:51,2022-02-12 22:12:36,7,1,0,1,Completed,2022-02-18 19:19:09,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.06659801,-83.09782164,40.10361076,-83.07828887,51.829,21.190506757,2.55
137703,15392.0,2022-02-12 21:50:51,2022-02-12 22:12:36,7,1,0,1,Completed,2022-02-18 19:19:09,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.06659801,-83.09782164,40.10361076,-83.07828887,51.829,21.190506757,2.55
137703,15392.0,2022-02-12 21:50:51,2022-02-12 22:12:36,7,1,0,1,Completed,2022-07-24 00:30:13,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.06659801,-83.09782164,40.10361076,-83.07828887,51.829,21.190506757,2.55
137703,15392.0,2022-02-12 21:50:51,2022-02-12 22:12:36,7,1,0,1,Completed,2022-07-24 00:30:13,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.06659801,-83.09782164,40.10361076,-83.07828887,51.829,21.190506757,2.55
137700,15392.0,2022-02-12 12:58:36,2022-02-12 13:20:57,7,1,0,1,Completed,2022-02-18 19:19:15,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.12195941,-83.09166265,40.103875,-83.15727453,77.755,31.816271028,1.25
137700,15392.0,2022-02-12 12:58:36,2022-02-12 13:20:57,7,1,0,1,Completed,2022-02-18 19:19:15,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.12195941,-83.09166265,40.103875,-83.15727453,77.755,31.816271028,1.25
137700,15392.0,2022-02-12 12:58:36,2022-02-12 13:20:57,7,1,0,1,Completed,2022-07-24 00:30:10,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.12195941,-83.09166265,40.103875,-83.15727453,77.755,31.816271028,1.25
137700,15392.0,2022-02-12 12:58:36,2022-02-12 13:20:57,7,1,0,1,Completed,2022-07-24 00:30:10,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.12195941,-83.09166265,40.103875,-83.15727453,77.755,31.816271028,1.25
137561,15392.0,2022-02-11 12:26:43,2022-02-11 12:45:30,7,1,0,1,Completed,2022-02-18 19:20:21,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.10730207,-83.15799599,40.09223058,-83.09340378,69.433,34.492972414,1.04
137561,15392.0,2022-02-11 12:26:43,2022-02-11 12:45:30,7,1,0,1,Completed,2022-02-18 19:20:21,Honda,Odyssey,2018,7,0,2021-12-13 13:04:51,40.10730207,-83.15799599,40.09223058,-83.09340378,69.433,34.492972414,1.04
137490,15392.0,2022-02-10 21:07:06,2022-02-10 21:37:35,7,1,0,1,Completed,2022-02-18 19:20:29,Honda,Odyssey,2018,7,0,2021-03-02 16:24:58,40.11070832,-83.13239727,40.07966143,-83.09286476,46.124,21.957280576,2.14
