route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,min_speed_mph,max_speed_mph,avg_speed_mph,trip_distance_miles
128801,2733.0,2022-01-13 17:46:05,2022-01-13 18:54:49,51,12,0,Completed,2022-07-23 17:06:17,Ford,,2010,14,0,2021-04-07 12:53:32,40.03771515,-82.99666502,39.89480818,-83.42214904,0.0,71.178,44.332823328,9.86
128801,2733.0,2022-01-13 17:46:05,2022-01-13 18:54:49,51,12,0,Completed,2022-07-23 17:06:17,Ford,,2010,14,0,2022-01-06 17:31:56,40.03771515,-82.99666502,39.89480818,-83.42214904,0.0,71.178,44.332823328,9.86
128790,2733.0,2022-01-11 03:24:10,2022-01-11 04:52:54,51,12,0,Completed,2022-01-21 18:42:00,Ford,,2010,14,0,2021-04-07 12:53:32,39.88471809,-83.45059535,40.05736315,-82.96100237,0.0,70.374,43.054470187,11.91
128790,2733.0,2022-01-11 03:24:10,2022-01-11 04:52:54,51,12,0,Completed,2022-01-21 18:42:00,Ford,,2010,14,0,2022-01-06 17:31:56,39.88471809,-83.45059535,40.05736315,-82.96100237,0.0,70.374,43.054470187,11.91
128790,2733.0,2022-01-11 03:24:10,2022-01-11 04:52:54,51,12,0,Completed,2022-07-23 17:05:50,Ford,,2010,14,0,2021-04-07 12:53:32,39.88471809,-83.45059535,40.05736315,-82.96100237,0.0,70.374,43.054470187,11.91
128790,2733.0,2022-01-11 03:24:10,2022-01-11 04:52:54,51,12,0,Completed,2022-07-23 17:05:50,Ford,,2010,14,0,2022-01-06 17:31:56,39.88471809,-83.45059535,40.05736315,-82.96100237,0.0,70.374,43.054470187,11.91
128789,2733.0,2022-01-10 17:45:59,2022-01-10 18:57:56,51,12,0,Completed,2022-01-21 18:42:02,Ford,,2010,14,0,2021-04-07 12:53:32,40.06261852,-82.96931357,39.8949178,-83.422013,0.0,70.664,45.150910476,11.57
128789,2733.0,2022-01-10 17:45:59,2022-01-10 18:57:56,51,12,0,Completed,2022-01-21 18:42:02,Ford,,2010,14,0,2022-01-06 17:31:56,40.06261852,-82.96931357,39.8949178,-83.422013,0.0,70.664,45.150910476,11.57
128789,2733.0,2022-01-10 17:45:59,2022-01-10 18:57:56,51,12,0,Completed,2022-07-23 17:05:47,Ford,,2010,14,0,2021-04-07 12:53:32,40.06261852,-82.96931357,39.8949178,-83.422013,0.0,70.664,45.150910476,11.57
128789,2733.0,2022-01-10 17:45:59,2022-01-10 18:57:56,51,12,0,Completed,2022-07-23 17:05:47,Ford,,2010,14,0,2022-01-06 17:31:56,40.06261852,-82.96931357,39.8949178,-83.422013,0.0,70.664,45.150910476,11.57
128784,2733.0,2022-01-11 17:45:08,2022-01-11 18:58:45,51,12,0,Completed,2022-01-21 18:42:05,Ford,,2010,14,0,2021-04-07 12:53:32,40.03723921,-82.96255158,39.89493769,-83.4220482,0.0,70.82,41.167693679,9.82
128784,2733.0,2022-01-11 17:45:08,2022-01-11 18:58:45,51,12,0,Completed,2022-01-21 18:42:05,Ford,,2010,14,0,2022-01-06 17:31:56,40.03723921,-82.96255158,39.89493769,-83.4220482,0.0,70.82,41.167693679,9.82
128784,2733.0,2022-01-11 17:45:08,2022-01-11 18:58:45,51,12,0,Completed,2022-07-23 17:05:25,Ford,,2010,14,0,2021-04-07 12:53:32,40.03723921,-82.96255158,39.89493769,-83.4220482,0.0,70.82,41.167693679,9.82
128784,2733.0,2022-01-11 17:45:08,2022-01-11 18:58:45,51,12,0,Completed,2022-07-23 17:05:25,Ford,,2010,14,0,2022-01-06 17:31:56,40.03723921,-82.96255158,39.89493769,-83.4220482,0.0,70.82,41.167693679,9.82
128525,2733.0,2022-01-06 20:52:53,2022-01-06 22:30:01,51,13,0,Completed,2022-01-21 18:45:42,Ford,,2010,14,0,2021-04-07 12:53:32,40.09246664,-83.12561727,39.83544115,-82.96095429,0.0,64.669,30.143992179,17.73
128525,2733.0,2022-01-06 20:52:53,2022-01-06 22:30:01,51,13,0,Completed,2022-01-21 18:45:42,Ford,,2010,14,0,2022-01-06 17:31:56,40.09246664,-83.12561727,39.83544115,-82.96095429,0.0,64.669,30.143992179,17.73
128525,2733.0,2022-01-06 20:52:53,2022-01-06 22:30:01,51,13,0,Completed,2022-07-23 16:51:32,Ford,,2010,14,0,2021-04-07 12:53:32,40.09246664,-83.12561727,39.83544115,-82.96095429,0.0,64.669,30.143992179,17.73
128525,2733.0,2022-01-06 20:52:53,2022-01-06 22:30:01,51,13,0,Completed,2022-07-23 16:51:32,Ford,,2010,14,0,2022-01-06 17:31:56,40.09246664,-83.12561727,39.83544115,-82.96095429,0.0,64.669,30.143992179,17.73
128419,2733.0,2022-01-03 20:00:19,2022-01-03 21:03:20,51,1,0,Completed,2022-01-21 18:47:10,Ford,,2010,14,0,2021-04-07 12:53:32,39.77362858,-82.99036424,39.9751619,-82.88115744,0.0,72.924,38.54944186,13.9
128419,2733.0,2022-01-03 20:00:19,2022-01-03 21:03:20,51,1,0,Completed,2022-01-21 18:47:10,Ford,,2010,14,0,2022-01-06 17:31:56,39.77362858,-82.99036424,39.9751619,-82.88115744,0.0,72.924,38.54944186,13.9
128252,2733.0,2022-01-05 17:45:17,2022-01-05 18:53:42,51,11,0,Completed,2022-01-21 18:49:32,Ford,,2010,14,0,2021-04-07 12:53:32,40.03200176,-82.99499505,39.8954872,-83.42202247,0.0,70.642,43.731931323,9.42
128252,2733.0,2022-01-05 17:45:17,2022-01-05 18:53:42,51,11,0,Completed,2022-01-21 18:49:32,Ford,,2010,14,0,2022-01-06 17:31:56,40.03200176,-82.99499505,39.8954872,-83.42202247,0.0,70.642,43.731931323,9.42
128248,2733.0,2022-01-04 20:01:07,2022-01-04 21:03:02,51,1,0,Completed,2022-01-21 18:49:38,Ford,,2010,14,0,2021-04-07 12:53:32,39.77021148,-83.02345258,39.97515996,-82.88123323,0.0,71.223,40.23741791,14.14
128248,2733.0,2022-01-04 20:01:07,2022-01-04 21:03:02,51,1,0,Completed,2022-01-21 18:49:38,Ford,,2010,14,0,2022-01-06 17:31:56,39.77021148,-83.02345258,39.97515996,-82.88123323,0.0,71.223,40.23741791,14.14
