route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
128979,2167.0,2022-01-05 08:16:53,2022-01-05 09:39:20,55,14,0,Completed,2022-01-21 18:40:55,Ford,,2018,14,0,2022-01-02 14:57:02,40.08531587,-82.96506199,40.06259033,-82.96752051,73.595,48.330677557,1.57
128979,2167.0,2022-01-05 08:16:53,2022-01-05 09:39:20,55,14,0,Completed,2022-07-23 17:14:57,Ford,,2018,14,0,2021-05-18 08:58:15,40.08531587,-82.96506199,40.06259033,-82.96752051,73.595,48.330677557,1.57
128979,2167.0,2022-01-05 08:16:53,2022-01-05 09:39:20,55,14,0,Completed,2022-07-23 17:14:57,Ford,,2018,14,0,2022-01-02 14:57:02,40.08531587,-82.96506199,40.06259033,-82.96752051,73.595,48.330677557,1.57
128697,2167.0,2022-01-03 03:26:43,2022-01-03 04:44:50,55,11,0,Completed,2022-01-21 18:42:49,Ford,,2018,14,0,2021-05-18 08:58:15,40.084849,-82.95079134,40.05624485,-82.97230871,76.659,55.757791071,1.97
128697,2167.0,2022-01-03 03:26:43,2022-01-03 04:44:50,55,11,0,Completed,2022-01-21 18:42:49,Ford,,2018,14,0,2022-01-02 14:57:02,40.084849,-82.95079134,40.05624485,-82.97230871,76.659,55.757791071,1.97
128694,2167.0,2022-01-04 07:48:57,2022-01-04 09:41:31,55,14,0,Completed,2022-01-21 18:42:51,Ford,,2018,14,0,2021-05-18 08:58:15,40.05623169,-82.97248425,40.08536677,-82.96528863,72.789,42.092375758,2.01
128694,2167.0,2022-01-04 07:48:57,2022-01-04 09:41:31,55,14,0,Completed,2022-01-21 18:42:51,Ford,,2018,14,0,2022-01-02 14:57:02,40.05623169,-82.97248425,40.08536677,-82.96528863,72.789,42.092375758,2.01
128692,2167.0,2022-01-04 05:54:14,2022-01-04 07:31:48,55,10,0,Completed,2022-01-21 18:42:53,Ford,,2018,14,0,2021-05-18 08:58:15,40.08547172,-82.96509382,40.11601737,-83.08319933,75.339,47.596079625,2.11
128692,2167.0,2022-01-04 05:54:14,2022-01-04 07:31:48,55,10,0,Completed,2022-01-21 18:42:53,Ford,,2018,14,0,2022-01-02 14:57:02,40.08547172,-82.96509382,40.11601737,-83.08319933,75.339,47.596079625,2.11
128692,2167.0,2022-01-04 05:54:14,2022-01-04 07:31:48,55,10,0,Completed,2022-07-23 17:00:09,Ford,,2018,14,0,2021-05-18 08:58:15,40.08547172,-82.96509382,40.11601737,-83.08319933,75.339,47.596079625,2.11
128692,2167.0,2022-01-04 05:54:14,2022-01-04 07:31:48,55,10,0,Completed,2022-07-23 17:00:09,Ford,,2018,14,0,2022-01-02 14:57:02,40.08547172,-82.96509382,40.11601737,-83.08319933,75.339,47.596079625,2.11
