id,scheduled_ts,pickup_ts,dropoff_ts,requested_ts,created_by,special_assistance,organization_id,ride_type,status,estimated_miles,fare,discount,route_id,updated_at,type,pricing_mode
720971,2022-06-18 16:15:00,2022-06-18 16:21:29,2022-06-18 16:35:13,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,165024,2022-06-18 16:35:13,Senior,Organization Paid
720971,2022-06-18 16:15:00,2022-06-07 19:02:04,2022-06-07 19:02:04,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,165024,2022-06-18 16:35:13,Senior,Organization Paid
720971,2022-06-18 16:15:00,2022-06-07 19:02:04,2022-06-18 16:35:13,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,165024,2022-06-18 16:35:13,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-04 15:01:32,2022-06-03 21:28:04,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-03 21:28:04,2022-06-04 15:01:32,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-03 21:28:04,2022-06-03 21:28:04,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-06 16:28:21,2022-06-04 15:01:32,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-04 15:01:32,2022-06-04 15:01:32,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-03 21:28:04,2022-06-06 16:43:17,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-06 16:28:21,2022-06-06 16:43:17,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-04 15:01:32,2022-06-06 16:43:17,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
865054,2022-06-06 16:30:00,2022-06-06 16:28:21,2022-06-03 21:28:04,2022-06-03 19:42:20,2121,True,37,Ready By,Completed,5.2,14.0,0.0,164475,2022-06-06 23:10:27,Senior,Organization Paid
911413,2022-07-19 14:30:00,2022-07-15 15:38:10,2022-07-19 14:36:40,2022-07-11 13:12:50,21006,False,37,Ready By,Completed,1.5,14.0,0.0,174171,2022-07-19 14:36:40,Senior,Organization Paid
911413,2022-07-19 14:30:00,2022-07-19 14:31:37,2022-07-15 15:38:10,2022-07-11 13:12:50,21006,False,37,Ready By,Completed,1.5,14.0,0.0,174171,2022-07-19 14:36:40,Senior,Organization Paid
911413,2022-07-19 14:30:00,2022-07-19 14:31:37,2022-07-19 14:36:40,2022-07-11 13:12:50,21006,False,37,Ready By,Completed,1.5,14.0,0.0,174171,2022-07-19 14:36:40,Senior,Organization Paid
911413,2022-07-19 14:30:00,2022-07-15 15:38:10,2022-07-15 15:38:10,2022-07-11 13:12:50,21006,False,37,Ready By,Completed,1.5,14.0,0.0,174171,2022-07-19 14:36:40,Senior,Organization Paid
911415,2022-07-21 13:30:00,2022-07-21 13:33:11,2022-07-21 13:39:15,2022-07-11 13:14:05,21006,False,37,Ready By,Completed,1.5,14.0,0.0,174111,2022-07-21 13:39:15,Senior,Organization Paid
879434,2022-07-16 14:30:00,2022-07-13 14:21:49,2022-07-13 14:21:49,2022-06-20 13:16:19,4400,True,37,Ready By,Completed,6.1,14.94,1.2,173450,2022-07-16 16:23:59,Senior,Organization Paid
879434,2022-07-16 14:30:00,2022-07-16 14:45:10,2022-07-13 14:21:49,2022-06-20 13:16:19,4400,True,37,Ready By,Completed,6.1,14.94,1.2,173450,2022-07-16 16:23:59,Senior,Organization Paid
879434,2022-07-16 14:30:00,2022-07-16 14:45:10,2022-07-16 15:02:51,2022-06-20 13:16:19,4400,True,37,Ready By,Completed,6.1,14.94,1.2,173450,2022-07-16 16:23:59,Senior,Organization Paid
879434,2022-07-16 14:30:00,2022-07-13 14:21:49,2022-07-16 15:02:51,2022-06-20 13:16:19,4400,True,37,Ready By,Completed,6.1,14.94,1.2,173450,2022-07-16 16:23:59,Senior,Organization Paid
758798,2022-02-24 14:30:00,2022-02-17 17:58:35,2022-02-24 14:36:46,2022-02-08 02:50:12,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138807,2022-02-24 14:36:46,Senior,Organization Paid
758798,2022-02-24 14:30:00,2022-02-17 17:58:35,2022-02-17 17:58:36,2022-02-08 02:50:12,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138807,2022-02-24 14:36:46,Senior,Organization Paid
758798,2022-02-24 14:30:00,2022-02-24 14:32:45,2022-02-24 14:36:46,2022-02-08 02:50:12,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138807,2022-02-24 14:36:46,Senior,Organization Paid
758798,2022-02-24 14:30:00,2022-02-24 14:32:45,2022-02-17 17:58:36,2022-02-08 02:50:12,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138807,2022-02-24 14:36:46,Senior,Organization Paid
758797,2022-02-22 16:15:00,2022-02-17 17:58:14,2022-02-22 16:15:59,2022-02-08 02:48:30,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138793,2022-02-22 16:15:59,Senior,Organization Paid
758797,2022-02-22 16:15:00,2022-02-22 16:12:13,2022-02-22 16:15:59,2022-02-08 02:48:30,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138793,2022-02-22 16:15:59,Senior,Organization Paid
758797,2022-02-22 16:15:00,2022-02-22 16:12:13,2022-02-17 17:58:14,2022-02-08 02:48:30,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138793,2022-02-22 16:15:59,Senior,Organization Paid
758797,2022-02-22 16:15:00,2022-02-17 17:58:14,2022-02-17 17:58:14,2022-02-08 02:48:30,21006,False,37,Ready By,Completed,0.7,14.0,0.0,138793,2022-02-22 16:15:59,Senior,Organization Paid
720955,2022-02-26 17:15:00,2022-02-17 17:57:06,2022-02-17 17:57:06,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,138782,2022-02-26 17:41:00,Senior,Organization Paid
720955,2022-02-26 17:15:00,2022-02-17 17:57:06,2022-02-26 17:41:00,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,138782,2022-02-26 17:41:00,Senior,Organization Paid
720955,2022-02-26 17:15:00,2022-02-26 17:30:53,2022-02-26 17:41:00,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,138782,2022-02-26 17:41:00,Senior,Organization Paid
720955,2022-02-26 17:15:00,2022-02-26 17:30:53,2022-02-17 17:57:06,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,138782,2022-02-26 17:41:00,Senior,Organization Paid
720904,2022-02-26 14:30:00,2022-02-26 14:34:19,2022-02-17 17:57:05,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,138781,2022-02-26 14:43:46,Senior,Organization Paid
720904,2022-02-26 14:30:00,2022-02-26 14:34:19,2022-02-26 14:43:46,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,138781,2022-02-26 14:43:46,Senior,Organization Paid
720904,2022-02-26 14:30:00,2022-02-17 17:57:05,2022-02-17 17:57:05,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,138781,2022-02-26 14:43:46,Senior,Organization Paid
720904,2022-02-26 14:30:00,2022-02-17 17:57:05,2022-02-26 14:43:46,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,138781,2022-02-26 14:43:46,Senior,Organization Paid
720963,2022-04-23 16:15:00,2022-04-23 16:31:20,2022-04-19 14:27:14,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,153686,2022-04-23 16:40:55,Senior,Organization Paid
720963,2022-04-23 16:15:00,2022-04-19 14:27:14,2022-04-23 16:40:55,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,153686,2022-04-23 16:40:55,Senior,Organization Paid
720963,2022-04-23 16:15:00,2022-04-19 14:27:14,2022-04-19 14:27:14,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,153686,2022-04-23 16:40:55,Senior,Organization Paid
720963,2022-04-23 16:15:00,2022-04-23 16:31:20,2022-04-23 16:40:55,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,153686,2022-04-23 16:40:55,Senior,Organization Paid
809342,2022-04-23 15:30:00,2022-04-23 15:04:22,2022-04-19 14:27:13,2022-03-31 02:41:50,21006,False,37,Ready By,No Show,4.1,14.0,0.0,153685,2022-04-23 15:04:22,Senior,Organization Paid
809342,2022-04-23 15:30:00,2022-04-19 14:27:13,2022-04-23 15:04:22,2022-03-31 02:41:50,21006,False,37,Ready By,No Show,4.1,14.0,0.0,153685,2022-04-23 15:04:22,Senior,Organization Paid
809342,2022-04-23 15:30:00,2022-04-19 14:27:13,2022-04-19 14:27:13,2022-03-31 02:41:50,21006,False,37,Ready By,No Show,4.1,14.0,0.0,153685,2022-04-23 15:04:22,Senior,Organization Paid
809342,2022-04-23 15:30:00,2022-04-23 15:04:22,2022-04-23 15:04:22,2022-03-31 02:41:50,21006,False,37,Ready By,No Show,4.1,14.0,0.0,153685,2022-04-23 15:04:22,Senior,Organization Paid
772456,2022-04-25 23:00:00,2022-04-25 23:10:12,2022-04-15 12:47:20,2022-02-25 18:51:51,1997,True,37,Ready By,Completed,3.0,11.07,1.11,152956,2022-04-25 23:36:10,Senior,Organization Paid
772456,2022-04-25 23:00:00,2022-04-15 12:47:20,2022-04-25 23:36:10,2022-02-25 18:51:51,1997,True,37,Ready By,Completed,3.0,11.07,1.11,152956,2022-04-25 23:36:10,Senior,Organization Paid
772456,2022-04-25 23:00:00,2022-04-25 23:10:12,2022-04-25 23:36:10,2022-02-25 18:51:51,1997,True,37,Ready By,Completed,3.0,11.07,1.11,152956,2022-04-25 23:36:10,Senior,Organization Paid
772456,2022-04-25 23:00:00,2022-04-15 12:47:20,2022-04-15 12:47:20,2022-02-25 18:51:51,1997,True,37,Ready By,Completed,3.0,11.07,1.11,152956,2022-04-25 23:36:10,Senior,Organization Paid
812020,2022-04-12 14:30:00,2022-04-12 14:34:10,2022-04-12 14:45:39,2022-04-04 14:53:12,4400,False,37,Ready By,Completed,1.9,12.3,0.98,151893,2022-04-12 14:45:39,Senior,Organization Paid
812020,2022-04-12 14:30:00,2022-04-12 14:34:10,2022-04-11 16:14:54,2022-04-04 14:53:12,4400,False,37,Ready By,Completed,1.9,12.3,0.98,151893,2022-04-12 14:45:39,Senior,Organization Paid
812020,2022-04-12 14:30:00,2022-04-11 16:14:54,2022-04-12 14:45:39,2022-04-04 14:53:12,4400,False,37,Ready By,Completed,1.9,12.3,0.98,151893,2022-04-12 14:45:39,Senior,Organization Paid
812020,2022-04-12 14:30:00,2022-04-11 16:14:54,2022-04-11 16:14:54,2022-04-04 14:53:12,4400,False,37,Ready By,Completed,1.9,12.3,0.98,151893,2022-04-12 14:45:39,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-07 01:16:03,2022-07-07 01:22:20,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-07 01:22:20,2022-07-07 01:22:20,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-11 15:23:59,2022-07-11 15:34:33,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-07 01:16:03,2022-07-07 01:16:03,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-11 15:23:59,2022-07-07 01:16:03,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-11 15:23:59,2022-07-07 01:22:20,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-07 01:16:03,2022-07-11 15:34:33,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-07 01:22:20,2022-07-11 15:34:33,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
865565,2022-07-11 15:30:00,2022-07-07 01:22:20,2022-07-07 01:16:03,2022-06-06 13:56:21,21006,False,37,Ready By,Completed,5.6,17.0,0.0,172178,2022-07-11 17:26:56,Senior,Organization Paid
879427,2022-07-09 13:00:00,2022-07-09 13:14:07,2022-07-06 20:21:22,2022-06-20 13:13:53,4400,True,37,Ready By,Completed,5.8,17.0,0.0,171977,2022-07-09 13:33:10,Senior,Organization Paid
879427,2022-07-09 13:00:00,2022-07-06 20:21:22,2022-07-06 20:21:22,2022-06-20 13:13:53,4400,True,37,Ready By,Completed,5.8,17.0,0.0,171977,2022-07-09 13:33:10,Senior,Organization Paid
879427,2022-07-09 13:00:00,2022-07-09 13:14:07,2022-07-09 13:33:10,2022-06-20 13:13:53,4400,True,37,Ready By,Completed,5.8,17.0,0.0,171977,2022-07-09 13:33:10,Senior,Organization Paid
879427,2022-07-09 13:00:00,2022-07-06 20:21:22,2022-07-09 13:33:10,2022-06-20 13:13:53,4400,True,37,Ready By,Completed,5.8,17.0,0.0,171977,2022-07-09 13:33:10,Senior,Organization Paid
720974,2022-07-09 16:15:00,2022-07-09 16:24:20,2022-07-09 16:37:49,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,170392,2022-07-09 16:37:49,Senior,Organization Paid
720901,2022-02-09 14:30:00,2022-02-05 12:38:56,2022-02-05 12:38:56,2022-01-08 16:43:55,641,False,37,Ready By,Completed,2.5,6.79,1.22,136287,2022-02-09 14:43:32,Senior,Organization Paid
720901,2022-02-09 14:30:00,2022-02-09 14:33:38,2022-02-05 12:38:56,2022-01-08 16:43:55,641,False,37,Ready By,Completed,2.5,6.79,1.22,136287,2022-02-09 14:43:32,Senior,Organization Paid
720901,2022-02-09 14:30:00,2022-02-05 12:38:56,2022-02-09 14:43:32,2022-01-08 16:43:55,641,False,37,Ready By,Completed,2.5,6.79,1.22,136287,2022-02-09 14:43:32,Senior,Organization Paid
720901,2022-02-09 14:30:00,2022-02-09 14:33:38,2022-02-09 14:43:32,2022-01-08 16:43:55,641,False,37,Ready By,Completed,2.5,6.79,1.22,136287,2022-02-09 14:43:32,Senior,Organization Paid
720910,2022-04-09 13:30:00,2022-04-09 13:41:16,2022-04-09 14:00:13,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,148777,2022-04-09 14:00:13,Senior,Organization Paid
794807,2022-04-11 13:30:00,2022-04-11 13:33:51,2022-04-11 13:48:51,2022-03-15 17:55:43,21006,False,37,Ready By,Completed,4.1,14.0,0.0,148768,2022-04-11 13:48:51,Senior,Organization Paid
794377,2022-04-02 15:30:00,2022-04-02 15:25:09,2022-04-02 15:34:49,2022-03-15 17:41:13,21006,False,37,Ready By,Completed,4.1,14.0,0.0,148739,2022-04-02 15:34:49,Senior,Organization Paid
802930,2022-04-04 23:00:00,2022-04-04 23:08:01,2022-04-04 23:28:42,2022-03-28 19:21:43,1997,False,37,Ready By,Completed,5.5,14.0,0.0,148737,2022-04-04 23:28:42,Senior,Organization Paid
705409,2022-02-01 01:35:00,2022-02-01 01:38:28,2022-02-01 01:52:25,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,134225,2022-02-01 02:30:55,Senior,Organization Paid
720970,2022-06-11 16:15:00,2022-06-11 16:26:20,2022-06-11 16:38:33,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,163370,2022-06-11 16:38:33,Senior,Organization Paid
720919,2022-06-11 13:30:00,2022-06-11 13:21:39,2022-06-11 13:57:41,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,163369,2022-06-11 13:57:41,Senior,Organization Paid
705408,2022-01-25 01:35:00,2022-01-25 01:32:32,2022-01-25 01:48:40,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,132356,2022-01-25 01:48:40,Senior,Organization Paid
705408,2022-01-25 01:35:00,2022-01-20 18:49:34,2022-01-20 18:49:34,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,132356,2022-01-25 01:48:40,Senior,Organization Paid
705408,2022-01-25 01:35:00,2022-01-25 01:32:32,2022-01-20 18:49:34,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,132356,2022-01-25 01:48:40,Senior,Organization Paid
705408,2022-01-25 01:35:00,2022-01-20 18:49:34,2022-01-25 01:48:40,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,132356,2022-01-25 01:48:40,Senior,Organization Paid
696918,2022-01-26 17:15:00,2022-01-26 17:14:46,2022-01-26 17:19:49,2021-12-30 20:02:06,21006,False,37,Ready By,Completed,0.7,14.0,0.0,132345,2022-02-08 02:42:19,Senior,Organization Paid
696918,2022-01-26 17:15:00,2022-01-26 17:14:46,2022-01-20 18:49:18,2021-12-30 20:02:06,21006,False,37,Ready By,Completed,0.7,14.0,0.0,132345,2022-02-08 02:42:19,Senior,Organization Paid
696918,2022-01-26 17:15:00,2022-01-20 18:49:18,2022-01-26 17:19:49,2021-12-30 20:02:06,21006,False,37,Ready By,Completed,0.7,14.0,0.0,132345,2022-02-08 02:42:19,Senior,Organization Paid
696918,2022-01-26 17:15:00,2022-01-20 18:49:18,2022-01-20 18:49:18,2021-12-30 20:02:06,21006,False,37,Ready By,Completed,0.7,14.0,0.0,132345,2022-02-08 02:42:19,Senior,Organization Paid
737182,2022-01-21 18:00:00,2022-01-21 18:16:47,2022-01-21 18:17:01,2022-01-19 14:29:10,1997,False,37,Ready By,Completed,0.3,14.0,0.0,132007,2022-01-21 18:17:01,Senior,Organization Paid
736250,2022-01-17 16:00:00,2022-01-17 16:11:57,2022-01-17 16:20:10,2022-01-15 14:21:37,1997,False,37,Ready By,Completed,2.3,14.0,0.0,131366,2022-01-17 16:20:10,Senior,Organization Paid
720899,2022-01-22 14:30:00,2022-01-14 21:39:12,2022-01-22 14:56:25,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,131283,2022-01-22 14:56:17,Senior,Organization Paid
720899,2022-01-22 14:30:00,2022-01-22 14:44:13,2022-01-14 21:39:12,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,131283,2022-01-22 14:56:17,Senior,Organization Paid
720899,2022-01-22 14:30:00,2022-01-14 21:39:12,2022-01-14 21:39:12,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,131283,2022-01-22 14:56:17,Senior,Organization Paid
720899,2022-01-22 14:30:00,2022-01-22 14:44:13,2022-01-22 14:56:25,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,131283,2022-01-22 14:56:17,Senior,Organization Paid
720949,2022-01-15 17:15:00,2022-01-15 17:21:00,2022-01-15 17:35:05,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,130889,2022-01-15 17:35:05,Senior,Organization Paid
733746,2022-01-14 16:00:00,2022-01-14 16:04:07,2022-01-14 16:07:14,2022-01-12 16:54:21,588,False,37,Ready By,Completed,2.4,14.0,0.0,130714,2022-01-14 16:07:14,Senior,Organization Paid
865581,2022-07-25 13:30:00,2022-07-25 13:31:54,2022-07-20 18:24:28,2022-06-06 14:14:55,21006,False,37,Ready By,Completed,5.1,14.0,0.0,175451,2022-07-25 13:46:07,Senior,Organization Paid
865581,2022-07-25 13:30:00,2022-07-25 13:31:54,2022-07-25 13:46:06,2022-06-06 14:14:55,21006,False,37,Ready By,Completed,5.1,14.0,0.0,175451,2022-07-25 13:46:07,Senior,Organization Paid
865581,2022-07-25 13:30:00,2022-07-20 18:24:28,2022-07-20 18:24:28,2022-06-06 14:14:55,21006,False,37,Ready By,Completed,5.1,14.0,0.0,175451,2022-07-25 13:46:07,Senior,Organization Paid
865581,2022-07-25 13:30:00,2022-07-20 18:24:28,2022-07-25 13:46:06,2022-06-06 14:14:55,21006,False,37,Ready By,Completed,5.1,14.0,0.0,175451,2022-07-25 13:46:07,Senior,Organization Paid
880586,2022-07-25 18:00:00,2022-07-25 17:57:01,2022-07-20 18:24:42,2022-06-21 14:32:37,588,False,37,Ready By,Completed,1.6,12.3,0.98,175446,2022-07-25 18:20:57,Senior,Organization Paid
880586,2022-07-25 18:00:00,2022-07-20 18:24:42,2022-07-20 18:24:42,2022-06-21 14:32:37,588,False,37,Ready By,Completed,1.6,12.3,0.98,175446,2022-07-25 18:20:57,Senior,Organization Paid
880586,2022-07-25 18:00:00,2022-07-25 17:57:01,2022-07-25 18:05:23,2022-06-21 14:32:37,588,False,37,Ready By,Completed,1.6,12.3,0.98,175446,2022-07-25 18:20:57,Senior,Organization Paid
880586,2022-07-25 18:00:00,2022-07-20 18:24:42,2022-07-25 18:05:23,2022-06-21 14:32:37,588,False,37,Ready By,Completed,1.6,12.3,0.98,175446,2022-07-25 18:20:57,Senior,Organization Paid
879435,2022-07-23 14:30:00,2022-07-23 14:40:26,2022-07-23 15:00:08,2022-06-20 13:16:19,4400,True,37,Ready By,Completed,6.1,14.94,1.2,175101,2022-07-23 21:47:11,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 16:45:30,2022-03-15 00:39:16,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-21 17:18:13,2022-03-15 16:45:30,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 16:45:30,2022-03-25 14:36:21,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 00:39:16,2022-03-15 16:45:30,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-21 17:18:13,2022-03-15 00:39:16,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-25 14:31:23,2022-03-25 14:36:21,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-25 14:31:23,2022-03-21 17:18:13,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 00:39:16,2022-03-21 17:18:13,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 16:45:30,2022-03-21 17:18:13,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 16:45:30,2022-03-15 16:45:30,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-25 14:31:23,2022-03-15 00:39:16,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-25 14:31:23,2022-03-15 16:45:30,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 00:39:16,2022-03-15 00:39:16,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-21 17:18:13,2022-03-21 17:18:13,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-15 00:39:16,2022-03-25 14:36:21,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
777923,2022-03-25 14:30:00,2022-03-21 17:18:13,2022-03-25 14:36:21,2022-03-05 02:43:46,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146644,2022-03-25 14:36:21,Senior,Organization Paid
696903,2022-01-05 18:00:00,2022-01-05 17:59:10,2022-01-05 18:04:54,2021-12-30 19:51:13,21006,False,37,Ready By,Completed,0.7,14.0,0.0,128773,2022-01-05 18:04:54,Senior,Organization Paid
771952,2022-03-22 14:30:00,2022-03-22 14:34:01,2022-03-22 14:47:01,2022-02-25 14:40:52,1997,True,37,Ready By,Completed,1.9,9.69,1.26,145004,2022-03-22 14:47:01,Senior,Organization Paid
772687,2022-03-01 15:00:00,2022-03-01 15:11:18,2022-03-01 15:25:30,2022-02-26 12:41:41,641,False,37,Ready By,Completed,3.7,14.0,0.0,141050,2022-03-01 15:25:30,Senior,Organization Paid
770164,2022-03-02 14:30:00,2022-03-02 14:35:21,2022-03-02 14:40:40,2022-02-23 15:05:30,1997,False,37,Ready By,Completed,0.4,14.0,0.0,140446,2022-03-02 14:40:40,Senior,Organization Paid
720920,2022-06-18 13:30:00,2022-06-07 19:02:03,2022-06-18 13:58:00,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,165023,2022-06-18 13:58:00,Senior,Organization Paid
720920,2022-06-18 13:30:00,2022-06-18 13:48:46,2022-06-18 13:58:00,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,165023,2022-06-18 13:58:00,Senior,Organization Paid
720920,2022-06-18 13:30:00,2022-06-07 19:02:03,2022-06-07 19:02:03,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,165023,2022-06-18 13:58:00,Senior,Organization Paid
